Time,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17
43,658.56,,731.89,252.45,610.07,1141.52,1616.1,637.66,719.21,80.06,3105.02,1997.48,181.64,283.47,37581.78,1007.65,2927.92
44,734.45,,556.49,146.91,961.59,627.05,2023.2,345.94,617.67,91.4,2115.68,2483.9,221.91,527.58,40500.5,1071.77,3610
45,1395.75,,620.09,129.35,684.43,807.13,710.01,619.38,367.89,216.87,2059.32,2280.66,147.31,256.85,31375.48,1068.89,1903.65
46,585.17,,324.05,300.65,607.7,529.44,990.19,778.11,812.02,177.5,2603.86,1732.98,339.5,578.7,42995.06,989.77,3339.63
47,390.5,,572.79,239.07,481.72,371.77,1083.97,690.91,631.84,97.89,2033.21,2768.41,206.79,309.86,45004.86,1033.99,3113.84
48,364.99,,733.02,135.35,526.52,1107.88,1740.96,410.75,800.6,88.98,1738.33,2082.67,225.34,699.25,43885.17,983.9,3226.47
49,423.8,,938.67,132.96,475.12,508.1,630.01,472.18,402.99,193.91,790.28,1764.76,166.91,769.59,52948.69,1134.68,2116.32
50,791.47,,365.99,220.19,334.59,484.69,895.05,764.45,627.75,225.91,2619.85,1861.27,299.1,539.18,47498.65,1062.6,3211.36
51,568.07,,559.07,185.92,495.46,392.89,1032.33,787.7,437.76,174.48,1638.72,1658.22,287.66,343.07,47172.94,1077.12,3225.54
52,418.27,,705.25,110.32,336.23,945.2,1456.17,471.56,469.11,127.78,1597.87,2209.95,261.41,634.24,48073.9,739.1,3329.28
53,614.41,,698.6,98.18,383.13,543.21,695.23,477.11,359.59,134.27,898.17,2068.54,184.18,842.11,57260.65,1037.27,2049.34
54,468.86,,327.28,188.85,311.16,536.63,1031.49,704.93,718.94,306.89,1989.2,2215.03,483.95,566.34,53642.01,962.16,3028.58
55,437.65,,372.36,179.54,497.01,573.42,596.36,401.38,387.29,159.46,1182.33,1833.84,313.5,408.73,47302.31,1115.57,3285.95
56,465.01,,496.8,80.3,762.96,459.55,954.06,645.88,486.42,202.79,1212.71,2667.22,320.46,676.99,49654.33,913.39,3503.19
57,522.96,,551.45,76.58,681.99,767.39,705.21,444.96,405.29,152.28,895.22,1971.86,266.04,924.3,58416.65,836.35,2294.19
58,490.45,,391.39,171.6,548.87,1567.76,913.93,1018.55,446.18,420.71,1704.1,2706.05,615.41,625.63,45944.57,1048.45,3275.77
59,357.06,,458.18,136.55,507.99,659.77,546.92,204.47,346.37,152.48,686.98,2047.81,197.59,332.98,52955.46,779.22,3436.26
60,506.05,,631.62,72.54,1007.18,571.7,786.39,368.42,479.52,137.08,736.64,2884.06,280.99,275.84,57549.81,902.23,3577.39
61,554.46,,588.32,48.76,410.62,474.88,722.59,385.07,472.41,254.69,602.5,2319.97,179.47,292.8,44449.05,747.4,2298.35
62,209.61,,514.1,157.76,244.58,681.22,687.98,272.17,559.97,322.36,2087.12,2278.49,216.84,294.74,60868.63,1100.24,3646.77
63,322.13,,575.63,137.05,433.44,559.52,759.85,201.99,515.69,373.14,1246.06,2365.1,231.57,202.61,51625.69,1005.85,3480.34
64,375.21,,577.59,67.39,415.52,518.7,933.14,204.25,588.11,153.48,1310.86,2756.87,236.45,487.76,54303.22,941.41,3754.67
65,316.9,,479.15,44.08,432.23,897.69,622,234.96,945.27,117.58,815.95,2115.29,281.24,182.75,56512.74,1073.49,2587.48
66,244.1,,409.31,137.36,250.15,516.59,711.61,280.73,586.35,155.57,1170.19,2214.12,227.15,460.23,53510.74,979.65,3427.33
67,597.19,,624.61,145.48,299.21,670.02,775.08,62.62,411.15,424.12,673.72,1648.72,234.51,345.72,45135.83,1096.84,3436.7
68,379.82,,681.45,58.99,343.36,655.57,995.14,183.48,1504.75,397.4,823.59,2220.48,245.49,370.61,39766.4,1046.22,3942.29
69,754.08,,640.02,42.27,263.27,807.07,706.96,144.6,1257.93,335.77,814.18,1274.15,171.52,226.41,42773.21,1053.73,2633.05
70,426,,364.95,95.93,826.3,556.18,800.38,313.81,1021.29,408.29,1741.47,2066.87,282.7,2090.76,63429.81,1313.05,792.49
71,926.42,,643.5,316.99,673.47,1204.65,807.77,763.97,1012.67,204.44,558.54,2390.32,243.04,1885.16,43935.39,1411.48,3058.21
72,561.36,,1239.13,50.55,1732.66,1699.81,1061.15,377.36,958.54,483.01,1785.7,3371.31,591.02,2120.21,45676.78,1011.59,3455.77
