Time,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17
47,68.08,,118.03,41.59,13.02,551.62,1059.61,1281.75,150.48,708.81,550.59,283.24,444.06,80.69,3.92,407.33,654.45
48,8.17,,168.63,33.44,9.55,333.28,1525.53,721.85,179.73,800.46,545.67,272.75,257.86,75.31,4.51,584.42,725.1
49,21.06,,416.22,21.87,184.27,86.33,1041.96,463.37,243.55,832.11,289.87,515.82,240.95,294.15,28.99,413.08,693.03
50,36.16,,182.51,69.84,24.55,725.79,1823.2,610.4,288.99,989.08,437.84,343.43,252.9,129.74,3.43,458.62,631.32
51,14.16,,117.35,25.69,13.64,197,858.8,1026.26,193.52,940.06,400.64,442.84,349.3,126.38,7.52,392.86,629.21
52,8.46,,218.24,25.57,7.93,124.98,1060.02,570.27,168.29,931.13,343.52,349.76,257.8,54.76,3.35,435.34,751.25
53,14.47,,417.3,19.03,139.64,75.17,994.06,421.41,145.79,1010.87,568.69,424.64,254.19,259.82,21.37,345.52,725.93
54,26.52,,150.07,73.43,16.37,320.37,2229.96,674.74,248.26,1192.07,321.7,360.13,256.94,226.78,1.69,304.18,659.01
55,16,,243.86,26.8,45.38,197.16,1254.73,513.38,122.77,1303.4,310.92,398.1,314.28,143.1,9.21,351.67,679.82
56,11.25,,338.21,21.39,49.58,109.85,750,417.75,153.73,1013.16,382.42,345.79,267.53,48.82,8.24,378.43,804.62
57,18.3,,455.84,17.65,127.2,239.76,1377.24,816.44,263.51,1080.44,353.06,462.59,248.39,93.67,9.18,322.1,832.01
58,69.43,,179.39,78.09,42.05,149.77,2162.38,704.89,167.88,846.6,269.62,575.37,212.9,160.81,17.24,354.99,691.48
59,28.37,,91.86,27.19,33.78,304.09,1505.49,319.03,154.57,931.09,325.56,511.56,306.74,83.06,5.78,323.39,726.23
60,11.72,,259.47,20.56,306.31,182.57,725.89,283.9,230.68,1480.74,907.3,470.92,287.07,67.72,21.16,301.85,892.21
61,11.95,,452.09,15.85,48.87,196.48,741.65,537.8,125.33,916.99,343.24,365.93,243.45,104.28,2.73,308.9,810.8
62,3.06,,256.08,83.39,104.7,71.88,1759.21,833.61,137.91,1098.71,333.38,546.05,232.15,65.78,9.27,339.37,759.29
63,5.18,,126.53,29.91,47.05,126.17,1675.65,1969.85,125.67,938.14,314.29,548.29,297.15,82.92,7.08,224.51,798.55
64,,,213.01,18.9,46.81,124.73,872.24,581.48,142.25,1634.48,517.36,406.98,267.88,80.84,1.26,223.87,924.74
65,2.53,,399.54,15.58,47.27,108.04,719.82,435.95,230.86,650.46,187.48,488.55,216.76,61.87,24.1,264.69,861.24
66,1.2,,189.68,78.5,69.07,94.1,1306.62,438.93,202.61,1268.36,637.99,475.01,222.35,39.34,11.72,413.8,787.65
67,2.06,,128.58,33.5,13.47,62.84,1682.74,1098.27,167.84,1076.97,661.73,527.54,262.27,152.13,7.46,206.66,793.73
68,5.32,,308.01,18.04,55.56,64.88,790.66,229.32,294.61,1005.51,843.5,606.8,265.56,69.35,2.92,214.13,980.69
69,1.83,,425.73,15.4,39.74,79.87,676.08,247.15,152.84,847.24,382.69,640.77,171.57,35.56,2.89,198.78,803.33
70,3.87,,127.6,81.64,75.69,203.17,771.86,705.67,222.09,1708,455.55,1208.33,231.21,171.24,2.07,445.97,434.31
71,,,90.52,40.76,24.62,179.63,790.56,243.79,238.22,316.4,328.47,532.73,306.47,229.4,12.15,245.32,451.3
72,,,105.22,36.29,48.57,93.05,573.71,196.25,126.07,324.74,214.14,323.66,323.5,112.98,2.11,255.48,802.3
