Time,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17
42,2.38,750.02,9375.53,4026.73,28892.97,23359.53,136.43,4196.42,678.33,82.34,62.59,351.94,673.34,1099.22,3743.16,227.65,2169.52
43,191.08,621.62,513.94,2883.46,11236.44,24460.87,243.36,3268.63,409.37,62.93,143.74,287.89,701.41,1009.02,3660.18,265.72,4515.65
44,173.83,816.53,1208.39,3400.65,31163.82,25144.87,172.67,2191.71,1193.58,51.36,87.35,406.44,998.03,301.28,3604.52,316.76,5005.6
45,30.95,1040.39,2880.1,2754.58,51884.02,26557.62,374.74,2008.48,419.81,82.27,259.77,357.54,1041.82,234.13,3377.39,295.4,2545.86
46,2.08,778.25,7955.46,3606.54,30184.19,23361.86,187.54,3494.74,535.54,57.17,61.97,270.29,699.01,811.17,3513.56,178.08,2712.04
47,160.66,700.85,706.03,2944.99,12639.72,21587.47,224.62,3098.28,313.28,78.25,142.59,144.96,576.83,875.4,3428.47,250.94,4712.6
48,100.42,1021.81,1292.79,3016.06,32533.97,20865.77,290.07,2178.89,1561.45,114.64,82.85,843.27,802.65,307.61,3696.26,284.9,4588.76
49,25.93,983.43,2202.11,2528.71,55000.55,25901.25,628.74,1994.47,569.2,76.84,136.85,341.39,631.38,200.2,3627.8,272.48,3020.39
50,5.91,804.28,10993.12,4151.05,32669.91,23208.88,219.04,3734.89,592.19,28.95,69.51,204.86,652.46,929.01,2651.4,238.92,2386.03
51,116.58,680.95,706.05,2956.16,12605.95,20851.06,157.68,3752.51,433.92,150.55,124.73,153.25,778.51,771.87,3263.57,272.6,4689.72
52,31.93,1037.91,1370.32,3176.85,33606.34,21905.62,288.49,3164.26,1786.28,139.57,94.26,355.41,868.85,184.23,3669.78,388.23,4758.71
53,29.03,1139,2289.32,2579.7,55810.97,18702.07,669.22,2569.2,605.12,108.24,436.05,188.21,742.92,258.92,3306.63,221.13,3153.11
