Time,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17
41,15216.87,,389.8,331.1,325.03,5049.48,3936.01,5342.39,5417.88,2789.98,2719,5418.34,1062.8,419.21,2085.94,418.79,6765.98
42,18377.4,,788.66,767.09,433.85,10911.14,6419.7,7362.74,3275.74,3633.1,3039.14,5224.25,2537.2,607.89,2414.32,343.9,8223.49
43,10055.86,,1201.25,597.39,346.5,4987.35,2785.46,7024.58,2080.98,2361.48,3001.07,4543.16,2061.46,802.35,3803.07,614.66,6085.65
44,4108.78,,428.45,240.85,275.3,3847.73,2010.08,5453.36,3009.14,2047.54,2347.17,5174.22,1267.79,516.62,2834.3,566.27,6573.61
45,11931.37,,442.11,422.74,303.45,3404.16,2141.6,5211.95,4880.01,2982.83,2385.57,5408.57,1075.93,379.84,2763.84,563.42,6513.24
46,25178.08,,659.94,788.7,793.19,4370.54,5185.06,5597.05,4216.6,4445.94,2302.4,5366.98,2636.37,644.61,3146.6,430.81,7568.88
47,11791.87,,986.82,578.51,286.75,2437.56,2715.84,5853.34,2826.72,2321,2459.88,4809.71,2158.43,944.04,3331.65,519.32,5035.55
48,5494.95,,365.79,261.77,298.19,1886.74,1755.08,6052.24,2064.11,1499.7,2148.73,5990.63,1435.38,544.91,2850.89,781.36,5146.66
49,6583.53,,409.31,430.6,582.58,2879.93,1984.9,4700.59,6745.05,1432.99,1949.31,6769.24,1217.71,921.02,2844.67,636.39,5598.85
50,14747.44,,654.31,632.18,598.98,3133.91,4852.37,5207.84,4247.25,3271.99,2356.76,5642.23,2465.52,768.3,2959.41,481.73,7370.46
51,5981.54,,988.14,412.26,674.55,2060.53,2788.14,5558.44,3106.1,1577.03,2454.75,9216.93,2191.22,657.76,3507.49,543.57,5441.45
52,2052.13,,460.2,281.88,255.47,1223.08,1732.78,4611.69,1796.93,1379.37,1541.95,5269.48,1483.96,1137.1,1508.62,691.52,5414.26
53,7490.25,,246.33,355.93,557.1,2056.93,1594.53,3983.51,3214.57,1200.63,1281.66,6777.74,1201.58,615.26,1775.34,574.84,6188.77
54,13306.48,,589.09,553.74,288.48,2655.8,4869.08,5322.59,3374.33,2518.26,1847.67,6532.88,2405.92,440.83,2655.87,583.28,8040.42
55,9422.33,,884.11,387.08,490.56,1897.9,2793.31,3693.96,1984.04,1739.95,1527.82,7456.65,2041.97,477.96,2408.06,521.13,6224.62
56,4708.13,,257.52,254.14,542.57,1470.01,1530.13,3820.08,1745.55,1573.5,1208,4710.07,1454.96,333.45,2258.63,696.25,5692.28
57,18080.34,,611.66,259.71,641.27,1945.27,1500.92,1959.13,3584.09,1732.49,1525.86,10981.75,1292.72,544.57,1422.63,454.19,6813.69
58,18974.1,,1153.79,554.58,903.96,2607.02,5808.98,3940.09,3711.46,1850.89,1258.86,8778,2333.07,324.39,2537.9,600.16,7632.26
59,10851.17,,868.32,402.15,492.22,2100.45,2424.35,2722.84,2941.17,1197.91,1090.83,6477.78,1748.9,263.85,2196.03,435.09,6297.01
60,2305.61,,561.16,244.19,642.22,874.02,1441.24,3102.73,1896.97,1049.49,1267.66,6929.65,1123.25,172.7,2037.7,405.77,6118.99
