Time,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17
45,224.49,,116.3,99.39,348.9,826.01,935.35,645.59,2304.55,286.42,1017.57,1194.37,141.92,70.87,6.24,272.04,289.74
46,392.72,,79.48,292.77,239.12,1071.8,1464.84,1032.25,1966.04,276.03,1098.17,1006.59,221.55,6.85,3.06,253.38,363.09
47,335.96,,96.58,106.7,180.39,966.55,1270.03,1705.14,2164.42,209.49,1766.83,985.36,242.76,3.01,3.23,223.12,286.61
48,325.46,,153.89,150.13,190.32,1382.52,2090.26,963.72,2309.93,460.91,1119.76,678.25,189.21,26.74,3.5,202.06,341.95
49,236.39,,141.14,107.06,216.35,1486.99,1071.59,1023.86,2662.58,709.2,935.12,926.07,148.62,5.15,11.12,206.3,325.36
50,573.06,,100.03,307.06,159.97,1668.45,1590.56,1116.82,2184.86,216.51,1085.02,643.79,218.34,2.49,7.1,274.84,382.98
51,467.17,,104.1,159.43,204.51,1514.17,915.24,1511.46,2579.15,212.05,898.22,865.38,232.87,54.27,7.11,235.02,346.7
52,327.99,,138.52,94.46,220.2,972.5,1589.72,1161.09,1247.9,340.5,1012.1,655.7,169.25,14.97,4.72,243.51,353.59
53,242,,137.84,92.87,128.4,1324.97,988.04,671.72,2213.75,298.45,755.73,774.07,149.64,2.64,2.47,200.19,344.02
54,494.28,,361.7,280.07,227.17,1040.39,1283.05,1281.14,2034.75,533.62,929.58,666.31,211.73,7.08,5.94,244.51,368.69
55,116.21,,136.93,158.2,419.49,1237.16,774.57,1274.76,1935.54,341.48,953.83,741.11,234.72,4.8,7.59,198.31,361.56
56,107.28,,493.71,78.35,226.55,1419.06,957.65,1558.17,1334.32,354.38,1128.57,682.74,174.4,8.08,1.96,262.16,362.97
57,187.62,,190.89,70.5,110.63,1239.37,1086.97,845.47,2616.97,315.15,1402.23,608.23,150.95,20.47,6.4,221.82,403.95
58,245.58,,278.95,262.34,156.44,2054.03,884.54,1418.12,2216.24,391.17,921.28,729.31,197.73,42.69,11.95,218.67,391.1
59,325.71,,127.71,136.32,134.19,2308.62,1114.25,1158.59,2057.86,311.87,1106.71,861.38,233.42,8.6,9.24,144.64,507.53
60,374.35,,411.21,60.03,347.71,2305.43,1044.86,1755.38,1489.93,347.06,1321.66,628.79,174.55,35.66,8.92,259.25,372.04
61,229.06,,250.32,42.22,88.89,1856.03,1210.6,887.59,1689.61,464.43,1504.3,917.37,151.32,8.67,4.34,167.96,500.62
62,488.83,,271.11,250.38,128.34,1515,1109.38,882.35,2052.71,636.28,935.45,685.26,208.59,28.51,8.5,194.05,422.25
63,368.53,,302.98,120.3,257.12,1731.38,880.79,1024.55,2212.04,553.39,1084.2,955.99,225.7,125.77,12.24,136.71,481.7
64,347.19,,148.31,54.29,145.41,1048.28,1095.47,1638.48,1788.69,409.83,1060.06,487.88,177.44,82.01,4,176.02,432.94
65,232.64,,179.51,33.06,86.32,877.15,1393.4,601.37,1520.06,316.11,1195.18,964.54,130.06,40.69,1.86,139.86,436.45
66,342.78,,236.54,284.43,130.34,681,1044.41,697.83,1878.29,423.02,877.52,720.49,172.95,89.88,5.41,175.41,426.33
67,234.4,,241.88,105.89,115.21,2239.92,813.6,354.5,1663.52,400.76,697.29,956.29,177.42,27.05,3.27,167.73,482.09
68,519.06,,206.28,51.5,124.27,1557.21,802.57,1388.33,2514.89,517.24,1004.91,744.07,146.7,59.97,18.41,139.36,476.2
69,240.13,,213.5,30.26,79.4,3288.03,961.64,782.99,2034.04,349.74,1214.55,898.84,117.02,26.22,2.22,107.56,472.32
70,413.51,,31.56,187.27,109.48,340.36,1194.6,1155.48,1555.93,293.23,1019.89,700.91,172.95,57.66,1.89,123.27,94.3
71,97.23,,113.51,83.23,55.39,504.44,2342.09,1032.7,1194.08,353.03,1002.11,799.15,192.11,42.4,1.27,227.74,586.78
72,515.36,,66.73,42.17,70.15,509.29,548.39,746.22,1204.28,448.76,1176.67,805.09,46.67,28.83,5.41,568.38,265.69
