Time,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17
41,80.85,,19025.64,39.81,16337.23,11096.01,459.16,381.21,13863.49,1021.76,538.41,1724.01,1390.23,3697.17,3112.24,466.92,1825.1
42,79.94,,23837.87,457.7,19671.32,11551.19,626.99,794.79,24011.74,882.14,2685.94,2514.91,4624.16,3196.82,2285.96,681.27,1363.18
43,522.16,,17388.03,29.7,10950.06,15854.68,2793.68,969.4,28925.44,1688.01,2158.87,3400.65,5837.2,10107.91,2200.42,610.42,1108.24
44,489.1,,47949.78,40.08,17735.07,14643.78,577.38,2870.3,10702.1,1696.41,372.84,1947.88,4827.2,3181.54,2527.28,1207.87,3099.5
45,175.33,,19537.64,26.31,16828.08,11939.7,329.05,348.71,11811.35,1157.96,831.05,1319.77,2007.53,2765.69,2059.85,578.15,1535.23
46,0.75,,24728.71,412.86,20429.17,12408.74,230.5,687.38,24255.98,1028.48,4159.84,2591.58,3654.93,2849.97,1053.61,731.68,1602.33
47,665.72,,17598.35,33.28,10427.87,22777.44,1592.56,1225.29,29783.56,1802.35,1336.07,2849.18,6088.74,9027.95,1437.92,633.35,1319.74
48,1166.17,,50175.48,19.08,16015.08,20240.13,362.33,1932.96,11461.23,1714.47,359.17,2188.57,4849.01,3116.03,1503.2,1365.47,3509.4
49,26.6,,18474.96,16.23,15909.58,12098.94,189.48,383.09,11857.7,1025.04,460.3,1969.43,2319.35,2727.64,1493.77,563.54,1751.34
50,2.87,,26064.98,468.69,23765.31,14687.8,258,510.82,25520.58,794.91,4559.23,2130.04,3528.96,3560.43,838.82,797.4,2399.24
51,780.56,,17746.44,23.17,9350.53,26374.23,1029.09,1461.4,30984.4,1593.7,1390.25,2817.48,6047.07,5097.8,1157.72,533.81,1415.09
52,10249.69,,50200.5,28.52,17218.53,18150.26,333.46,1932.3,11070.73,1438.76,524.12,1470.29,4738.78,2790.58,1770.48,1928.95,3559.43
53,49.12,,20665.55,17.54,15346.82,3727.16,150.67,419.51,14113.69,1140.04,296.32,1009.3,2246.3,2956.35,1516.54,623.7,1731.97
54,1.42,,17226.59,485.23,28585.9,11691.57,135.72,489.61,29462.79,917.47,4351.81,1637.94,3513.75,3342.42,650.57,1190.29,2419.13
55,280.92,,17143.21,24.38,8333.39,17634.43,856.64,1366.11,34352.65,1623.44,1345.28,2598.24,5576.58,5590.34,468.38,606.88,1461.44
56,17501.45,,50858.08,15.17,17226.56,11646.69,299.97,1750.72,11400.18,1285.67,865.13,1528.4,4743.31,2556.38,1043.06,2322.72,3700.19
57,70.78,,24004.36,15.1,11166.78,2823.36,115.29,366.21,14310.55,858.29,314.53,1097.25,2212.46,2600.31,113.77,1044.45,1772.98
58,5.76,,17510.33,506.48,27278.57,11354.55,105.87,722.53,31218.67,873.71,4397.08,1713.26,3070.76,2787.97,144.03,1263.16,1647.77
59,368.07,,18631.61,22.76,10101.69,25947.1,787.9,1068.31,37312.91,1451.23,1075.44,2315.84,5317.14,4971.93,701.65,636.55,1561.74
60,9416.12,,56678.78,12.85,18796.71,13997.28,322.9,2190.01,14579.57,1511.29,1175.47,1204.73,4602.45,3039.57,1432.42,2469.13,3756.17
61,36.37,,24496.87,13.68,11071.25,4410.01,105.8,376.32,15023.7,1389.34,244.19,1057.67,2235.1,2988.85,134.96,1064.23,1753.42
62,44.23,,14937.45,517.14,36601.57,10200.4,86.9,396.23,31182.17,914.71,1665.24,1482.78,3205.94,2604.37,476.81,915.89,1683.83
63,595.86,,19671.96,23.51,9994.87,16519.53,1180.2,995.15,35575.39,2293.7,833.4,2445.94,4921.58,6684.46,1208.74,648.42,1864.16
64,4.49,,66860.43,11.12,20819.46,14062.97,236.71,1534.82,16812.24,1689.79,488.95,1131.36,4449.19,4255.29,1912.42,2242.13,5674.81
65,57.7,,25002.55,13.64,12702.65,2531.28,72.43,383.26,13298.03,2297.05,441.01,953.07,2417.78,3384.1,652.84,1622.83,1389.02
66,127.84,,22597.59,596.13,43907.9,8766.94,153.26,283.9,31501.39,942.86,894.82,2232.99,3133.05,2548.1,672.26,1006.77,967.59
67,63.63,,24371.96,23.89,10601.85,17763.41,1197.54,1469.78,37013,2674.33,1434.71,2877.76,5048.37,8660.75,959.54,798.32,899.47
68,14.57,,66053.93,10,24191.95,12733.72,365.96,2151.19,15962.29,1742.9,671.7,1688.38,4141.51,5552.11,802.02,2017.74,4871.29
69,56.27,,22007.5,14.38,15555.98,2249.52,326.4,494.22,7187.6,852.24,203.41,1081.32,1621.79,4435.35,238.86,1192.92,1178.71
70,25.22,,23729.92,556.46,34427.18,9253.49,356.92,979.67,20236.85,397.87,120.77,1236.31,3037.83,4682.09,300.83,1107.5,685.85
71,107.01,,30240.27,107.48,13343.64,14229.65,374.06,322.78,26090.24,789.76,150.18,1823.98,3049.76,7720.27,238.59,851.76,841.12
72,92.08,,67385.83,9.49,21986.54,10988.07,366.09,448.21,11217.94,854.64,234.76,1447.24,2672.45,8334.41,646.54,1147.38,2154.82
