Time,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17
49,25.19,,33.68,101.42,160.66,60.22,400.74,473.69,439.81,108.37,354.33,225.39,200.94,26.72,8.78,208.17,508.99
50,147.73,,40.5,49.58,204.24,220.34,827.78,580.02,721.01,149.76,381.86,317.02,249.6,40.48,10.46,330.02,551.46
51,40.55,,21.16,97.23,180.41,215.87,760.75,440.38,573.51,135.25,213.3,222.03,343.55,86.18,34.54,286.16,577.72
52,19.2,,97.35,31.12,87.92,293.01,1171.44,406.21,471.66,107.6,346.88,365.75,249.34,23.36,38.78,270.08,570.82
53,29.04,,40.42,86.04,82.91,99.5,514.84,362.91,289.09,164.25,232.87,207.19,203.08,14.28,7.84,200.84,545.54
54,85.96,,74.54,48.2,74.26,124.66,567.19,717.18,312.95,142.95,183.96,266.78,228.09,27.27,5.88,213.05,691.75
55,29.09,,15.22,93.22,99.84,135.37,611.26,323.07,337.06,164.3,266.26,122.57,296.58,40.47,7.99,186.72,599.53
56,15,,59.29,19.83,291.22,169.71,1122.77,386.7,216.76,120.52,349.61,311.1,249.77,26.97,20.96,199.43,631.15
57,27.33,,44.24,78.69,336.29,290.81,621,390.4,277.15,222.37,780.33,163.67,208.18,106.5,21.81,145.07,719.41
58,115.4,,86.99,46.96,74.42,229.27,523.44,928.94,433.13,313.47,416.98,269.55,203.26,29.65,27.06,224.46,680.7
59,45.36,,46.53,84.88,75.88,94.45,477.94,165.22,221.08,165.56,451.2,333.15,307.15,36.03,12.28,229.48,423.62
60,15.37,,75.03,18.56,168.56,70.56,960.93,231.8,280.55,154.76,813.24,328.81,249.43,32.71,8.46,206.85,530.13
61,16.43,,52.14,60.35,90.59,272.76,858.35,196.26,213.66,243.32,712.02,316.92,191.24,20.12,13.92,110.58,379.41
62,3.96,,151.36,48.79,72.55,88.18,592.56,1104.53,277.14,621.27,528.13,456.01,199.65,108.5,15.65,241.1,482.56
63,4.65,,68.35,90.56,86.22,87.14,508.52,287.71,184.26,622.34,620.27,506.58,295.72,94.54,21.76,142.83,424.32
64,2.99,,73.76,17.73,130.22,82.89,870.18,177.65,214.86,213.88,585.15,431.82,255.16,31.06,14.24,192.36,433.86
65,4.19,,52.76,62.33,82.77,115.69,917.07,182.78,314.2,261.13,646.33,413.49,194.86,79.02,11.05,141.78,478.7
66,1.48,,139.8,58.55,33.74,146.2,622.13,659.63,267.24,733.21,680.69,550.37,203.12,85.68,6.86,361.65,526.5
67,3.72,,111.55,92.61,50.75,65.28,504.42,192.9,339.7,645.39,581.64,432.83,258.74,28.95,7.41,201.43,434.74
68,1.86,,78.25,16.15,105.47,60.58,1076.87,168.08,642.7,480.85,643.16,575.08,246.96,108.64,10.34,137.61,474.61
69,2.5,,84.27,60.06,85.98,53.23,831.19,140.88,325.86,76.37,579.42,426.65,146.76,38.28,1.98,33.78,436.84
70,1.8,,139.55,70.94,48.17,82.27,450.75,286.15,299.94,204.53,332.39,253.18,227.98,152.43,2.2,340.93,302.29
71,0.35,,104.46,110.62,32.29,58.6,786,172.11,296.76,239.25,311.68,580.1,177.07,204.35,14.14,81.68,334.3
72,,,96.86,74.23,38,84.18,449.75,344.21,285.26,394.79,244.6,310.8,153.94,68.64,10.07,86.58,375.71
