Time,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17
45,64.38,,79.26,271.46,328.03,238,1081.39,2254.85,2112.65,104.13,908.97,809.28,123.28,18.84,2011.98,51.48,316.18
46,150.25,,49.88,438.16,355.91,380.6,3241.33,2392.15,2392.6,217.88,1723.7,580.86,136.35,31.43,11.82,50.51,262.33
47,957.91,,37.43,444.64,345.93,807.21,3059.13,1979.21,3131.01,236.86,1253.27,876.31,201.7,17.43,76.99,133.1,227.67
48,812.55,,74.94,267.34,165.13,608.49,2578.85,2211.76,1876.98,507.54,1192.27,509.62,186.68,49.05,85.42,172.22,348.1
49,361.49,,63.69,270.66,175.02,490.78,1060.14,2629.88,2903.05,210.55,767.67,1086.94,132.23,38.02,38.11,45.65,333.92
50,238.12,,47.53,358.25,338.72,293.9,2700,2632.16,2483.98,226.42,984.79,854.09,170.8,19.34,12.03,50.85,269.78
51,236.24,,34.54,297.05,222.04,1697.33,3128.38,2130.29,2678.68,333.6,682.19,938.48,240.43,13.34,69.49,115.48,225.29
52,437.57,,70.24,264.92,179.08,1121.53,3094.39,2570.69,1691.07,334.92,601.91,956.55,197.75,21.49,51.81,53.38,274.81
53,166.57,,62.91,244.39,262.62,197.11,1168.61,2304.31,2245.02,421.85,662.53,1021.2,131.78,6.63,12.73,56.56,247.07
54,193.59,,67.28,260.53,171.59,549.52,2949.94,3314.86,2275.82,396.28,539.81,423.99,160.45,12.59,6.98,54.97,184.38
55,549.68,,235.59,271.76,379,1072.37,3242.03,2044.16,2728.46,319.46,584.54,814.15,261.68,21.5,20.32,107.53,206.05
56,196.45,,420.27,263.01,185.94,350.1,4334.21,3025.09,2572.39,453.85,982.92,993.45,200.72,18.88,26.58,53.51,241.19
57,188.34,,167.79,169.5,241.67,432.11,1972.14,1918.38,2008.78,215.37,1120.18,1256.07,139.15,27.4,8.3,65.19,266.27
58,149.41,,90.58,257.29,950.42,375.49,1940.33,3367.04,1964.95,410.54,745.25,562.39,154.51,17.37,17.06,96.84,202.86
59,604.68,,188.78,190.04,209.89,332.46,3714.44,1143.41,2386.09,415.05,729.02,1100.24,270.76,12.56,5.3,126.08,161.11
60,286.06,,110.38,255.77,243.41,213.13,5154.36,2658.06,1980.25,233.34,704.8,1054.07,219.69,16.42,4.82,82.17,158.53
61,119.36,,157.44,120.22,187.28,448.04,1370.9,1202.9,1841.23,435.87,646.36,920.08,141.34,56.35,5.78,63.53,214.33
62,33.46,,144.1,237.1,1181.56,209.19,2171.26,1861.89,1457.08,280.12,580.22,814.9,154.51,4.98,3.89,68.77,128.48
63,76.74,,213.09,194.09,249.49,366.44,3820.84,1728.12,1797.31,481.56,832.11,816.8,268.38,8.63,14.83,53.94,169.11
64,29.67,,131.53,230.94,201.02,163.56,3663.02,2404.73,1865.71,318.37,738.85,967.15,217.55,21.86,2.92,79.63,196.01
65,31.87,,255.55,108.1,146.29,509.11,1960.27,1338.65,2271.24,335.76,836.19,883.21,165.19,34.99,8.52,53.84,222.88
66,60.75,,185.73,180.84,1096.23,162.53,1812.99,1985.36,1531.08,495.05,827.36,1053.45,167.24,31.03,3.39,37.37,139.98
67,51.47,,360.22,209.85,141.38,151.66,3373.77,1570.5,1493.92,426.4,512.5,905.88,263.92,17.11,3.5,37.38,202.46
68,21.85,,300.99,198.15,198.91,160.2,3286.61,1907.27,1908.84,482.83,789,1227.67,215.15,15.94,7.72,74.69,254.85
69,7.75,,317.83,112.12,138.42,87.24,1593.81,1486.01,2065.47,182.3,763.99,851.78,205.41,49.66,0.9,38.85,226.01
70,116.28,,92.62,212.28,132.19,244.52,1382.78,1792.51,2267.72,91.85,1140.75,724.69,312.57,28.73,3.05,358.8,112.54
71,86.23,,101.39,171.88,121.66,207.18,2381.42,1676.09,1534.29,130.41,1544.67,632.49,204.46,21.17,6.09,81.41,329.28
72,12.09,,78.41,176.12,142.38,162.57,728.38,1452.53,1704.1,200.9,951.61,523.54,412.38,26.38,5.81,70.22,615.96
