Time,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17
47,47.39,,107.28,169.21,84.45,333.8,1217.47,589.23,626.76,199.07,363.06,686.51,277.44,33.96,406.29,293.52,794.9
48,105.78,,209.29,55.14,85.17,265.15,1532.12,249.48,922.83,305.6,256.27,661.12,323.7,71.37,52.47,277.53,957.67
49,84.29,,364.67,160.64,359.75,113.85,913.99,282.13,413.56,248.9,216.21,653.26,313.86,70.35,29,215.69,917.1
50,149.99,,85.22,196.12,102.19,148.69,1848.16,330.78,585.34,297.7,476.88,1079.77,392.85,135.69,38.15,315.88,863.49
51,58.08,,105.74,123.4,236.25,296.38,1137.57,621.88,561.29,217.68,282.89,674.33,285.91,46.2,50.65,289.15,908.35
52,104.7,,174.93,40.91,116.39,138.83,1423.79,345.68,424.85,250.21,400.45,639.6,294.88,35.46,60.59,280.5,975.62
53,67.07,,405.42,152.05,221.95,210.23,846.11,331.55,599.29,165.32,339.93,598.91,314.1,46.28,20.85,237.32,725.47
54,86.67,,127.26,196.73,113.59,206.92,1886.23,290.94,733.17,261.28,410.87,560.4,364.47,47.88,39.48,299.37,862.33
55,64.07,,316.19,133.44,270.28,120.96,1051.14,431.44,537.51,357.21,405.96,747.28,273.56,96,15.62,288.27,857.8
56,108.12,,376.66,44.04,389.79,145.85,884.89,375.45,316.82,442.34,453.98,645.53,292.23,77.22,58.42,288.1,1023.21
57,83.7,,496.86,153.81,259.85,154.88,1219.64,386.61,497.89,292.85,377.48,594.71,292.61,166.67,41.38,297.79,821.77
58,106.15,,257.26,192.34,122.41,152.85,1746.57,342.38,561.66,354.86,455.64,682.63,359,47.63,54.41,261.85,860.86
59,60.41,,143.03,127.11,238.63,84.19,1163.3,419.95,329.14,426.97,360.52,861.57,290.5,44.1,16.11,205.76,938.3
60,83.25,,431.91,37.9,336.12,115.38,944.56,330.41,212.22,343.05,509.97,649.42,317.19,57.71,20.46,461.63,966.57
61,74,,599.36,123.56,229.42,193.21,987.36,420.01,276.5,303.75,442.73,789.54,286.4,120.69,13.49,242.84,680.86
62,6.7,,309.9,189.87,153.41,174.29,1991.72,277.66,429.3,428.86,723.84,855.71,303.22,128.51,20.12,293.44,797.94
63,8.68,,216.38,132.19,140.4,459.57,1386.16,326.11,203.57,502.72,568.48,1160.89,290.54,126.07,40.74,201.98,1020.94
64,4.27,,373.19,36.34,286.89,230.68,1264.4,188.01,246.48,384.28,752.04,846.17,271.42,81.3,69.45,203.12,1050.8
65,5.58,,470.18,125.77,252.84,487.4,1051.31,461.96,390.46,271.31,516.76,820.72,259.98,104.5,39.35,235.55,823.74
66,6.75,,264.57,230.22,222.01,151,1914.59,234.17,828.92,228.89,597.63,1019.39,291.06,147.68,17.05,293.1,820.28
67,5.73,,405.21,141.47,233.99,97.94,1357.84,244.86,525.99,722.46,602.22,891.59,256.94,79.48,42.28,700.21,1053.94
68,6.45,,550.94,39.48,291.73,87.56,1348.38,104.45,745.66,555.36,696.05,951.62,261.25,98.45,20.01,390.91,1070.38
69,1.97,,511.03,109.56,265.67,232.95,925.2,263.17,481.32,138.52,404.85,1209.33,253.09,89.11,26.95,167.01,828.62
70,6.32,,64.61,300.46,122.72,201.59,1138.11,233.19,634.81,120.69,336.1,1051.3,437.54,145.23,18.89,270.24,1231.02
71,5.06,,82.46,140.16,137.66,231.2,1196.12,696.99,1274.32,77.32,431.33,1263.76,270.09,251.09,26.87,101.68,1643.06
72,8.91,,43,102.84,98.68,217.73,763.25,302.94,530.94,76.42,249.2,579.84,76.51,181.49,28.08,119.64,1373.9
