Time,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17
45,400.95,,58.44,112.81,521.59,408.92,1045.92,699.73,1236.21,113.75,1547.31,825.88,144.36,6.29,5.41,162.66,836.07
46,429.2,,50.31,112.6,571.34,402.23,2234.54,1137.98,1857.82,328.58,2199.96,1128.64,184.21,29.04,28.47,164.95,472.66
47,130.83,,44.9,68.99,296.56,515.35,1496.02,1077.96,1748.77,179.69,1788.86,1171.92,182.44,129.4,6.65,166.86,478.8
48,232.71,,64.46,31.06,542.92,215.47,1654.89,1893.77,1655.74,156.83,1203.92,773.04,301.64,72.47,7.16,112.54,477.34
49,171.85,,48.14,91.81,245.32,117.43,1078.48,1477.27,1061.38,156.96,1112.69,796.92,164.05,32.37,5.14,161.32,817.44
50,268.86,,55.99,135.3,383.01,147.14,1955.96,1163.78,2303.71,393.36,1184.25,811.72,181.11,78.46,17.75,196.03,524.38
51,117.04,,35.69,57.34,324.92,290.85,1857.75,937.96,2397.54,284.59,1065.3,991.62,178.31,118.05,7.41,146.84,421.75
52,160.6,,84.58,24.36,215.86,192.74,1586.71,1408.03,2266.55,163,945.88,833.28,321.21,69.91,6.64,154.85,511.8
53,97.7,,63.83,74.47,114.68,109.53,1135.47,613.71,1436.73,324.73,838.25,741.44,150.95,42.26,6.17,191.02,844.71
54,127.43,,59.83,123.03,78.09,177.71,2040.39,898.05,2213.88,245.73,857.77,813.61,182.56,51.1,0.82,139.62,467.01
55,89.06,,29.04,51.83,386.23,229.02,1352.33,808.93,1466.67,383.55,1074.83,864.41,178.59,60.63,2.2,144.58,514.57
56,196.12,,33.58,17.89,233.99,160.48,1923.92,1520.41,1080.31,301.7,924.9,732.74,311.99,45.56,0.43,144.11,625.93
57,131.29,,51.19,52.44,154.25,102.81,1274.58,458.2,577.66,237.05,1634.66,795.31,150.06,43.76,3.7,142.71,857.77
